Id,Sex,Age Category,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2014,2015,2016,Rank,Time,TotalRaces,LastRace
35,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0833759591,0.4414673932,0,1
36,0,0.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6488491049,0.6742442647,0,1
37,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3772378517,0.5579599486,0.0833333333,0
38,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0959079284,0.44875577,0,1
39,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2570332481,0.5061257071,0,1
40,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0680306905,0.4349078541,0,1
41,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5113810742,0.6002498872,0.0833333333,0.0833333333
43,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.4887377226,0,1
44,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3578005115,0.5464894319,0,1
46,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3388746803,0.5380904453,0.0833333333,0.0833333333
47,0,0.1538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.689769821,0.703779544,0,1
48,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5240409207,0.6073300246,0,1
49,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0938618926,0.4472980946,0,1
52,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0565217391,0.428348315,0,1
53,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7804347826,0.746034776,0.0833333333,0.0833333333
54,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4997442455,0.5978204283,0,1
58,1,0.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3549872123,0.5454135286,0,1
60,1,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5639386189,0.6245097699,0,1
61,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7501278772,0.7875958769,0,1
62,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2322250639,0.4978655468,0,1
63,1,0.4615384615,0,0,0,0,1,0,0,0,1,1,0,0,1,0.4514066496,0.5745410058,0.25,0.1666666667
64,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.026342711,0.4025960504,0,1
65,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1938618926,0.4868982751,0,1
67,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,1,1,1,0.4745098039,0.5899536089,0.1666666667,0
70,0,0.6923076923,0,0,0,0,0,0,0,1,0,0,0,1,1,0.2818414322,0.5267066949,0.1666666667,0
72,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6140664962,0.6553291917,0,1
73,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3219948849,0.5308020685,0,1
76,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2409207161,0.4998438205,0,1
77,1,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1207161125,0.4601395204,0,1
78,1,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5769820972,0.6316246139,0,1
79,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4125319693,0.5654045049,0,1
82,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5693094629,0.6276680665,0,1
83,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0608695652,0.4306042411,0,1
84,0,0.8461538462,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7015345269,0.7162739041,0,1
85,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2079283887,0.4911324749,0,1
87,0,0.1538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7496163683,0.7863811474,0,1
89,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4818414322,0.5913997154,0,1
90,0,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0071611253,0.3737549023,0,1
91,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.595140665,0.6420018742,0,1
92,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4007672634,0.5604067608,0,1
93,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4800511509,0.5906708777,0,1
94,0,0.5384615385,0,0,0,0,0,0,1,0,0,1,0,1,1,0.3911764706,0.5596692465,0.25,0
95,1,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7470588235,0.7807933919,0,1
97,0,0.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4710997442,0.5874084615,0,1
98,0,0.3076923077,0,0,0,0,1,0,1,1,0,0,0,0,1,0.3033887468,0.5432183389,0.25,0.3333333333
99,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3872122762,0.5564502134,0,1
100,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4245524297,0.5702287162,0,1
101,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7301790281,0.7530975601,0,1
102,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4508951407,0.5799812585,0,1
103,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3076726343,0.5252490195,0,1
104,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4081841432,0.5635303509,0,1
105,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,1,1,1,0.1901960784,0.4923587732,0.1666666667,0
106,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6314578005,0.6634505258,0,1
112,1,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4734015345,0.591746781,0.0833333333,0
113,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3363171356,0.5369104224,0,1
114,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0808184143,0.4396279457,0,1
115,0,0.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3595907928,0.5472876826,0,1
116,1,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3562659847,0.5457953007,0,1
119,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0726342711,0.4366778885,0,1
120,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4856777494,0.5926491514,0,1
123,0,0.5384615385,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1283887468,0.471974456,0.1666666667,0.5833333333
124,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2171355499,0.4938742929,0,1
125,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0.600511509,0.6455072363,0,1
126,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2404092072,0.4997397008,0,1
128,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4854219949,0.5925450318,0,1
130,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3856777494,0.5559990282,0,1
131,1,0.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7432225064,0.7699302398,0,1
132,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5549872123,0.6333425884,0.0833333333,0
134,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2111253197,0.4951237289,0.0833333333,0
135,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3402813299,0.5413008017,0.0833333333,0
136,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3984654731,0.5596432166,0,1
140,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2104859335,0.4917571929,0,1
141,1,0.3076923077,0,0,0,0,0,0,0,1,0,0,1,0,1,0.6954816709,0.7164358681,0.1666666667,0.0833333333
142,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0491048593,0.4222052546,0,1
145,1,0.5384615385,0,0,0,0,0,0,0,1,1,1,0,0,1,0.535230179,0.596432166,0.25,0.1666666667
146,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.604859335,0.6485961198,0,1
148,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0734015345,0.4370596606,0,1
149,1,0.1538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6012787724,0.6455766494,0,1
153,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5493606138,0.6185402423,0,1
157,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0273657289,0.4037760733,0,1
158,0,0.5384615385,0,0,0,0,0,0,0,1,0,0,1,0,1,0.4061381074,0.5697659621,0.1666666667,0.0833333333
159,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5457800512,0.6169090341,0,1
160,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2603580563,0.5078957415,0,1
161,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6158567775,0.6557803769,0,1
162,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.147314578,0.4702738347,0,1
163,0,0.7692307692,0,0,0,0,0,1,0,1,0,0,1,0,1,0.5437340153,0.6301582619,0.25,0.0833333333
164,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3038363171,0.5241037032,0,1
165,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3901534527,0.5607711797,0.0833333333,0
166,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1537084399,0.472599174,0,1
167,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.741943734,0.7693055218,0,1
172,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2069053708,0.4908201159,0,1
175,1,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7475703325,0.7810363378,0,1
178,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0066496164,0.3730954777,0,1
179,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.241943734,0.500433832,0,1
180,1,0.4615384615,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8436061381,0.767882553,0.0833333333,0.1666666667
181,0,0.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1882352941,0.4857529587,0,1
182,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2723785166,0.5133099643,0,1
183,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2278772379,0.4971020026,0,1
185,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5166240409,0.6039634887,0,1
188,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4923273657,0.594870371,0,1
191,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1462915601,0.4701697151,0,1
192,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3976982097,0.5593655642,0,1
194,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1578005115,0.4738139034,0,1
198,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3085677749,0.5308194218,0.0833333333,0
199,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4153452685,0.5662027557,0,1
200,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7148337596,0.7293582758,0,1
201,1,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3445012788,0.5399645993,0,1
202,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1035805627,0.4523999584,0,1
203,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1976982097,0.488078298,0,1
204,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2718670077,0.5131364315,0,1
206,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1186700767,0.4590636171,0,1
210,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1616368286,0.4752021657,0,1
211,0,0.8461538462,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.7142609239,0,1
212,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0101023018,0.3787699997,0.0833333333,0.0833333333
213,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.704859335,0.7199527991,0,1
214,1,0.7692307692,0,0,0,0,0,0,0,0,0,1,1,0,1,0.3229326513,0.5310681521,0.1666666667,0.0833333333
217,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3833759591,0.5556519627,0,1
218,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.131202046,0.4638878284,0,1
219,0,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4242966752,0.5700551834,0,1
220,0,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.468286445,0.5859854927,0,1
221,1,0.7692307692,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7401534527,0.8682539132,0.0833333333,0.4166666667
223,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1595907928,0.4743692083,0,1
225,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2253196931,0.4966161108,0,1
226,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1037084399,0.455436782,0.0833333333,0
228,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2859335038,0.5175441641,0,1
229,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3884910486,0.5570055183,0,1
230,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3938618926,0.558671433,0,1
234,0,0.3846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1084398977,0.4671328914,0.0833333333,0.5833333333
235,0,0.1538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4976982097,0.5973692431,0,1
238,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4836317136,0.5916426613,0,1
241,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2483375959,0.5029674105,0,1
243,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6242966752,0.6603963489,0,1
245,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3930946292,0.5584979003,0,1
246,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.210230179,0.4916877798,0,1
247,1,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7040920716,0.7188074827,0,1
248,0,0.4615384615,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0246163683,0.3939020581,0.25,0.25
251,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.442455243,0.5769617881,0,1
252,1,0.5384615385,0,0,0,0,0,0,1,0,0,1,1,1,1,0.4297186701,0.5668274737,0.3333333333,0
253,1,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2074168798,0.4948634297,0.0833333333,0
254,0,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5373401535,0.6127442474,0,1
255,1,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7774936061,0.8950126679,0,1
256,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5414322251,0.6152084129,0,1
257,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0207161125,0.3947523687,0,1
258,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.574168798,0.6303057648,0,1
260,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1966751918,0.4878353521,0,1
261,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0501278772,0.4233852775,0,1
262,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4734015345,0.5884496581,0,1
263,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5296675192,0.6087529934,0,1
264,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3292838875,0.5384895707,0.0833333333,0
269,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0928388747,0.4463610176,0,1
270,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5421994885,0.6153125325,0,1
272,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1956521739,0.4874882865,0,1
273,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0815856777,0.4399055982,0,1
275,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1598465473,0.474473328,0,1
276,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5767263427,0.6315204942,0,1
280,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3571611253,0.5486585916,0.0833333333,0
281,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1664961637,0.4770416132,0,1
282,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6248081841,0.6604310554,0,1
285,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4074168798,0.562975046,0,1
286,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.452173913,0.5804671502,0,1
287,0,0.1538461538,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6320971867,0.7024259883,0.0833333333,0
288,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5015345269,0.5986186791,0,1
289,0,0.3846153846,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3023017903,0.5601811682,0.0833333333,0.75
290,1,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6772378517,0.6907645854,0,1
292,0,0.4615384615,0,0,0,0,0,0,0,1,1,0,0,0,1,0.436402387,0.5724036604,0.1666666667,0.25
294,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3913043478,0.5581161281,0,1
299,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1987212276,0.4884600701,0,1
300,1,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4989769821,0.5976121889,0,1
302,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5772378517,0.631694027,0,1
303,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.283887468,0.5169888592,0,1
304,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6734015345,0.6756093893,0.0833333333,0.0833333333
306,0,0.1538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6639386189,0.6827820775,0,1
308,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3079283887,0.5253531392,0,1
309,0,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5092071611,0.6013952036,0,1
310,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.689258312,0.7035018915,0,1
311,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5626598465,0.6240585847,0,1
314,1,0.4615384615,0,0,0,0,0,0,0,1,0,1,0,0,1,0.5031543052,0.5964437349,0.1666666667,0.1666666667
315,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0915601023,0.4498316732,0.0833333333,0
317,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2552429668,0.5056398154,0,1
318,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6864450128,0.7000659425,0,1
319,1,0.1538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7135549872,0.7280047201,0,1
320,1,0.1538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7411764706,0.7679519661,0,1
321,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4066496164,0.562350328,0,1
322,0,0.3076923077,0,0,0,0,0,0,0,0,1,1,1,1,1,0.3236317136,0.5252629022,0.3333333333,0
323,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,1,1,1,0.1231884058,0.465171971,0.1666666667,0
324,0,0.4615384615,0,0,0,0,0,0,1,0,0,0,0,1,1,0.068286445,0.4374877081,0.1666666667,0
325,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5173913043,0.6042064346,0,1
326,0,0.6923076923,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7258951407,0.6972460348,0.25,0
328,0,0.1538461538,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8382352941,0.8573560546,0.0833333333,0.25
329,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6268542199,0.6613334259,0,1
330,1,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3493606138,0.5420816992,0,1
331,0,0.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2598465473,0.5075833825,0,1
332,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3442455243,0.5399298928,0,1
334,1,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.141943734,0.4683302676,0,1
335,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.616112532,0.6559886163,0,1
336,0,0.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1703324808,0.478464582,0,1
339,0,0.1538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4171355499,0.5673133655,0,1
340,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1071611253,0.4545864714,0,1
342,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.252685422,0.5044597925,0,1
343,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2260869565,0.4967202305,0,1
344,0,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7184143223,0.733800715,0,1
346,1,0.2307692308,0,0,0,0,0,0,0,0,0,0,0,1,1,0.620971867,0.6742963246,0.0833333333,0
347,0,0.4615384615,0,0,0,0,0,0,0,1,0,0,1,1,1,0.3988746803,0.5674660743,0.25,0
348,0,0.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3153452685,0.5284767293,0,1
349,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6583120205,0.6797279006,0,1
350,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4360613811,0.5744976226,0,1
351,1,0.4615384615,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0311167945,0.4054535568,0.1666666667,0
353,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2915601023,0.5191406657,0,1
354,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,1,1,0.15,0.4703085413,0.0833333333,0
355,0,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.120971867,0.4601395204,0,1
356,0,0.4615384615,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7395140665,0.6742963246,0.0833333333,0.1666666667
357,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4181585678,0.5674521917,0,1
359,1,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5393861893,0.6141325096,0,1
360,1,0.5384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1196930946,0.4595842155,0,1
363,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1557544757,0.4731891854,0,1
364,0,0.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2813299233,0.5161559019,0,1
368,1,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4749360614,0.5887967237,0,1
370,1,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1639386189,0.4762086558,0,1
371,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0375959079,0.4145003991,0,1
372,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5611253197,0.6235032798,0,1
373,1,0.4615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0.184398977,0.4846770555,0,1
374,0,0.6153846154,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2138107417,0.4945510707,0.0833333333,0.4166666667
